"Start","Stop"
20 Sep 2001 00:00:00.00,27 Sep 2001 00:00:00.00
"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
21 Sep 2001 22:03:27.49,147.191,-42.000,653.017842
22 Sep 2001 07:07:04.76,7.395,-42.000,653.017846
22 Sep 2001 07:08:04.00,45.209,-79.914,425.423475
22 Sep 2001 07:09:04.00,173.555,-48.206,576.809312
22 Sep 2001 07:09:18.05,175.169,-42.000,653.017843
22 Sep 2001 21:12:13.31,330.791,-42.000,653.017844
22 Sep 2001 21:13:13.00,268.184,-61.758,479.547601
22 Sep 2001 21:14:12.15,206.547,-42.000,653.017844
23 Sep 2001 07:50:08.92,310.912,-42.000,653.017845
23 Sep 2001 07:51:08.00,254.045,-47.690,582.131330
23 Sep 2001 07:51:34.74,231.787,-42.000,653.017842
23 Sep 2001 21:54:48.25,21.909,-42.000,653.017844
23 Sep 2001 21:55:48.00,84.810,-65.576,462.697485
23 Sep 2001 21:56:48.00,154.401,-43.237,635.436472
23 Sep 2001 21:56:51.37,155.590,-42.000,653.017845
24 Sep 2001 07:00:25.22,15.173,-42.000,653.017842
24 Sep 2001 07:01:25.00,73.199,-73.702,437.161815
24 Sep 2001 07:02:25.00,164.886,-46.245,597.904741
24 Sep 2001 07:02:35.28,167.363,-42.000,653.017842
24 Sep 2001 21:05:36.87,321.237,-42.000,653.017843
24 Sep 2001 21:06:36.00,260.735,-55.010,519.234793
24 Sep 2001 21:07:23.75,216.083,-42.000,653.017842
25 Sep 2001 07:43:16.84,322.301,-42.000,653.017844
25 Sep 2001 07:44:16.00,262.104,-53.982,526.630734
25 Sep 2001 07:45:01.38,220.382,-42.000,653.017847
25 Sep 2001 21:48:04.27,13.880,-42.000,653.017846
25 Sep 2001 21:49:04.00,72.994,-72.576,439.964648
25 Sep 2001 21:50:04.00,161.108,-45.908,601.778118
25 Sep 2001 21:50:13.59,163.589,-42.000,653.017844
26 Sep 2001 06:53:47.19,23.127,-42.000,653.017844
26 Sep 2001 06:54:47.00,85.919,-66.667,458.501513
26 Sep 2001 06:55:47.00,157.862,-43.669,629.608700
26 Sep 2001 06:55:51.47,159.379,-42.000,653.017845
26 Sep 2001 20:59:02.98,310.179,-42.000,653.017847
26 Sep 2001 21:00:02.00,252.746,-48.676,572.101581
26 Sep 2001 21:00:32.29,227.125,-42.000,653.017842

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 01:11:08.02,330.240,-42.000,656.577795
20 Sep 2001 01:12:08.00,267.832,-60.800,486.897447
20 Sep 2001 01:13:06.22,208.483,-42.000,656.577795
20 Sep 2001 02:43:02.03,17.731,-42.000,656.577796
20 Sep 2001 02:44:02.00,78.666,-69.832,450.075509
20 Sep 2001 02:45:02.00,158.932,-45.150,614.080462
20 Sep 2001 02:45:10.04,161.335,-42.000,656.577794
20 Sep 2001 04:15:08.65,54.077,-42.000,656.577795
20 Sep 2001 04:16:08.00,109.965,-45.831,605.920835
20 Sep 2001 04:16:27.17,125.474,-42.000,656.577792
20 Sep 2001 05:46:58.02,69.558,-42.000,656.577796
20 Sep 2001 05:47:29.40,97.134,-43.515,635.092360
20 Sep 2001 05:47:45.13,110.546,-42.000,656.577793
20 Sep 2001 07:18:07.02,42.183,-42.000,656.577795
20 Sep 2001 07:19:07.00,102.699,-52.171,543.567686
20 Sep 2001 07:19:47.27,138.458,-42.000,656.577794
20 Sep 2001 08:49:37.05,3.103,-42.000,656.577792
20 Sep 2001 08:50:37.00,22.614,-82.143,424.837594
20 Sep 2001 08:51:37.00,177.258,-48.586,576.058447
20 Sep 2001 08:51:51.81,177.978,-42.000,656.577795
20 Sep 2001 10:22:14.26,303.960,-42.000,656.577793
20 Sep 2001 10:23:14.00,249.010,-44.793,618.486996
20 Sep 2001 10:23:28.70,237.396,-42.000,656.577792
21 Sep 2001 00:22:32.18,273.701,-42.000,656.577792
21 Sep 2001 00:22:38.93,267.995,-42.070,655.541516
21 Sep 2001 00:22:42.58,264.917,-42.000,656.577793
21 Sep 2001 01:53:41.05,354.490,-42.000,656.577792
21 Sep 2001 01:54:41.00,320.911,-80.896,426.313261
21 Sep 2001 01:55:41.00,185.720,-48.413,577.796492
21 Sep 2001 01:55:55.53,184.371,-42.000,656.577796
21 Sep 2001 03:25:43.85,35.582,-42.000,656.577793
21 Sep 2001 03:26:43.00,96.360,-55.972,515.379378
21 Sep 2001 03:27:32.85,143.695,-42.000,656.577792
21 Sep 2001 04:57:48.69,66.686,-42.000,656.577794
21 Sep 2001 04:58:23.36,97.414,-43.994,628.715420
21 Sep 2001 04:58:41.73,113.118,-42.000,656.577792
21 Sep 2001 06:29:14.12,59.468,-42.000,656.577793
21 Sep 2001 06:30:14.00,113.992,-43.632,633.516936
21 Sep 2001 06:30:22.84,120.892,-42.000,656.577792
21 Sep 2001 08:00:27.16,25.145,-42.000,656.577792
21 Sep 2001 08:01:27.00,87.710,-64.273,470.507293
21 Sep 2001 08:02:27.00,154.791,-42.900,643.570126
21 Sep 2001 08:02:29.52,155.717,-42.000,656.577792
21 Sep 2001 09:32:20.34,340.806,-42.000,656.577792
21 Sep 2001 09:33:20.00,280.340,-68.357,454.868132
21 Sep 2001 09:34:20.00,202.830,-44.886,617.330016
21 Sep 2001 09:34:27.51,200.427,-42.000,656.577792
22 Sep 2001 01:04:28.14,325.732,-42.000,656.577792
22 Sep 2001 01:05:28.00,264.014,-57.528,505.394247
22 Sep 2001 01:06:20.86,212.974,-42.000,656.577792
22 Sep 2001 02:36:19.93,14.752,-42.000,656.577792
22 Sep 2001 02:37:19.00,70.936,-72.227,443.175558
22 Sep 2001 02:38:19.00,161.384,-46.489,598.349214
22 Sep 2001 02:38:29.96,164.283,-42.000,656.577792
22 Sep 2001 04:08:26.34,51.724,-42.000,656.577792
22 Sep 2001 04:09:26.00,108.719,-46.855,594.261543
22 Sep 2001 04:09:49.25,127.788,-42.000,656.577794
22 Sep 2001 05:40:18.97,70.262,-42.000,656.577792
22 Sep 2001 05:40:48.34,95.999,-43.451,635.954294
22 Sep 2001 05:41:04.48,109.801,-42.000,656.577796
22 Sep 2001 07:11:28.74,44.716,-42.000,656.577792
22 Sep 2001 07:12:28.00,103.675,-50.795,555.281302
22 Sep 2001 07:13:04.88,135.889,-42.000,656.577796
22 Sep 2001 08:42:55.85,6.289,-42.000,656.577796
22 Sep 2001 08:43:55.00,40.968,-79.829,427.755148
22 Sep 2001 08:44:55.00,173.120,-48.658,575.342792
22 Sep 2001 08:45:10.03,174.765,-42.000,656.577794
22 Sep 2001 10:15:24.72,310.705,-42.000,656.577792
22 Sep 2001 10:16:24.00,253.853,-47.942,582.618278
22 Sep 2001 10:16:51.92,230.638,-42.000,656.577795
23 Sep 2001 01:46:59.65,351.012,-42.000,656.577797
23 Sep 2001 01:47:59.00,306.460,-78.022,430.586972
23 Sep 2001 01:48:59.00,190.050,-48.194,580.025449
23 Sep 2001 01:49:13.22,187.825,-42.000,656.577793
23 Sep 2001 03:19:01.49,32.876,-42.000,656.577797
23 Sep 2001 03:20:01.00,94.597,-57.785,503.823624
23 Sep 2001 03:20:54.09,146.366,-42.000,656.577795
23 Sep 2001 04:51:07.08,65.076,-42.000,656.577795
23 Sep 2001 04:51:44.63,98.568,-44.245,625.452623
23 Sep 2001 04:52:03.53,114.687,-42.000,656.577796
23 Sep 2001 06:22:36.22,61.501,-42.000,656.577792
23 Sep 2001 06:23:36.00,115.147,-42.848,644.290892
23 Sep 2001 06:23:40.76,118.820,-42.000,656.577792
23 Sep 2001 07:53:47.82,27.943,-42.000,656.577794
23 Sep 2001 07:54:47.00,89.424,-62.021,480.781984
23 Sep 2001 07:55:47.00,152.786,-42.087,655.282447
23 Sep 2001 07:55:47.25,152.886,-42.000,656.577794
23 Sep 2001 09:25:36.76,344.632,-42.000,656.577792
23 Sep 2001 09:26:36.00,287.685,-71.596,444.892048
23 Sep 2001 09:27:36.00,199.504,-46.320,600.263478
23 Sep 2001 09:27:46.66,196.579,-42.000,656.577793
24 Sep 2001 00:57:48.71,320.909,-42.000,656.577794
24 Sep 2001 00:58:48.00,260.894,-54.379,526.495200
24 Sep 2001 00:59:34.79,217.780,-42.000,656.577792
24 Sep 2001 02:29:37.89,11.723,-42.000,656.577792
24 Sep 2001 02:30:37.00,64.116,-74.828,436.839438
24 Sep 2001 02:31:37.00,164.506,-47.340,588.979001
24 Sep 2001 02:31:49.64,167.283,-42.000,656.577794
24 Sep 2001 04:01:43.99,49.309,-42.000,656.577793
24 Sep 2001 04:02:43.00,106.447,-48.114,580.847251
24 Sep 2001 04:03:11.27,130.165,-42.000,656.577794
24 Sep 2001 05:33:39.54,70.621,-42.000,656.577792
24 Sep 2001 05:34:08.78,96.221,-43.377,636.962058
24 Sep 2001 05:34:24.21,109.401,-42.000,656.577792
24 Sep 2001 07:04:50.56,47.202,-42.000,656.577794
24 Sep 2001 07:05:50.00,105.616,-49.413,567.980378
24 Sep 2001 07:06:22.50,133.366,-42.000,656.577792
24 Sep 2001 08:36:14.94,9.409,-42.000,656.577793
24 Sep 2001 08:37:14.00,54.593,-77.527,431.450751
24 Sep 2001 08:38:14.00,169.275,-48.155,580.422131
24 Sep 2001 08:38:28.15,171.617,-42.000,656.577792
24 Sep 2001 10:08:36.65,316.552,-42.000,656.577792
24 Sep 2001 10:09:36.00,257.865,-51.002,553.458266
24 Sep 2001 10:10:13.94,224.777,-42.000,656.577793
25 Sep 2001 01:40:18.41,347.430,-42.000,656.577792
25 Sep 2001 01:41:18.00,294.221,-75.179,436.070813
25 Sep 2001 01:42:18.00,194.073,-47.288,589.539590
25 Sep 2001 01:42:30.53,191.383,-42.000,656.577791
25 Sep 2001 03:12:19.16,30.130,-42.000,656.577792
25 Sep 2001 03:13:19.00,92.695,-59.740,492.543953
25 Sep 2001 03:14:15.15,149.077,-42.000,656.577793
25 Sep 2001 04:44:25.28,63.285,-42.000,656.577792
25 Sep 2001 04:45:25.00,116.072,-42.083,655.350203
25 Sep 2001 04:45:25.48,116.438,-42.000,656.577792
25 Sep 2001 06:15:58.27,63.411,-42.000,656.577797
25 Sep 2001 06:16:58.00,116.263,-42.137,654.545866
25 Sep 2001 06:16:58.79,116.869,-42.000,656.577797
25 Sep 2001 07:47:08.69,30.698,-42.000,656.577795
25 Sep 2001 07:48:08.00,92.389,-59.924,491.541140
25 Sep 2001 07:49:04.95,150.097,-42.000,656.577796
25 Sep 2001 09:18:53.62,348.319,-42.000,656.577795
25 Sep 2001 09:19:53.00,295.343,-74.842,436.808327
25 Sep 2001 09:20:53.00,195.643,-47.312,589.277342
25 Sep 2001 09:21:05.61,192.869,-42.000,656.577795
26 Sep 2001 00:51:09.86,315.675,-42.000,656.577794
26 Sep 2001 00:52:09.00,257.109,-51.280,551.045841
26 Sep 2001 00:52:47.88,222.998,-42.000,656.577794
26 Sep 2001 02:22:55.93,8.639,-42.000,656.577796
26 Sep 2001 02:23:55.00,54.552,-77.336,431.793533
26 Sep 2001 02:24:55.00,167.955,-48.094,581.054163
26 Sep 2001 02:25:09.04,170.338,-42.000,656.577794
26 Sep 2001 03:55:01.62,46.839,-42.000,656.577797
26 Sep 2001 03:56:01.00,105.132,-49.313,568.931474
26 Sep 2001 03:56:33.20,132.597,-42.000,656.577792
26 Sep 2001 05:26:59.71,70.614,-42.000,656.577797
26 Sep 2001 05:27:28.76,96.043,-43.383,636.886993
26 Sep 2001 05:27:44.35,109.367,-42.000,656.577793
26 Sep 2001 06:58:12.49,49.637,-42.000,656.577794
26 Sep 2001 06:59:12.00,107.351,-48.140,580.575883
26 Sep 2001 06:59:40.12,130.892,-42.000,656.577792
26 Sep 2001 08:29:34.32,12.468,-42.000,656.577792
26 Sep 2001 08:30:34.00,66.371,-75.262,435.893745
26 Sep 2001 08:31:34.00,165.923,-47.138,591.162784
26 Sep 2001 08:31:46.19,168.529,-42.000,656.577793
26 Sep 2001 10:01:49.66,321.809,-42.000,656.577794
26 Sep 2001 10:02:49.00,261.818,-54.117,528.422525
26 Sep 2001 10:03:35.14,219.504,-42.000,656.577792

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 22:35:30.10,308.246,-42.000,642.012794
20 Sep 2001 22:36:30.00,250.818,-45.610,595.188463
20 Sep 2001 22:36:47.39,236.668,-42.000,642.012796
21 Sep 2001 11:18:16.64,2.104,-42.000,642.012795
21 Sep 2001 11:19:16.00,37.332,-81.862,416.151231
21 Sep 2001 11:20:16.00,172.060,-47.245,577.115797
21 Sep 2001 11:20:27.83,173.049,-42.000,642.012794
22 Sep 2001 22:28:31.73,329.129,-42.000,642.012794
22 Sep 2001 22:29:31.00,265.916,-57.692,493.564542
22 Sep 2001 22:30:21.99,215.770,-42.000,642.012794
23 Sep 2001 11:11:36.44,347.160,-42.000,642.012794
23 Sep 2001 11:12:36.00,291.293,-77.144,422.986956
23 Sep 2001 11:13:36.00,189.813,-46.272,587.654488
23 Sep 2001 11:13:45.99,187.970,-42.000,642.012796
24 Sep 2001 22:21:42.24,345.685,-42.000,642.012795
24 Sep 2001 22:22:42.00,282.384,-71.330,436.172109
24 Sep 2001 22:23:42.00,200.967,-44.572,607.596546
24 Sep 2001 22:23:48.43,199.194,-42.000,642.012796
25 Sep 2001 11:05:00.67,331.370,-42.000,642.012799
25 Sep 2001 11:06:00.00,267.253,-63.111,465.499275
25 Sep 2001 11:06:59.01,203.740,-42.000,642.012799
26 Sep 2001 22:14:58.37,0.810,-42.000,642.012799
26 Sep 2001 22:15:58.00,345.661,-83.532,414.496837
26 Sep 2001 22:16:58.00,184.404,-47.327,576.248867
26 Sep 2001 22:17:09.96,184.047,-42.000,642.012796

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 19:53:58.15,78.689,-42.000,637.679965
20 Sep 2001 19:54:11.02,90.054,-42.266,633.883715
20 Sep 2001 19:54:17.68,95.907,-42.000,637.679961
22 Sep 2001 07:00:00.06,312.340,-42.000,637.679966
22 Sep 2001 07:01:00.00,252.970,-47.309,572.610097
22 Sep 2001 07:01:23.57,233.202,-42.000,637.679960
22 Sep 2001 19:46:41.45,41.511,-42.000,637.679961
22 Sep 2001 19:47:41.00,103.002,-50.617,541.197386
22 Sep 2001 19:48:14.95,133.054,-42.000,637.679962
24 Sep 2001 06:53:02.68,334.513,-42.000,637.679965
24 Sep 2001 06:54:02.00,269.660,-61.459,470.134146
24 Sep 2001 06:54:57.98,211.014,-42.000,637.679965
24 Sep 2001 19:39:48.43,21.131,-42.000,637.679962
24 Sep 2001 19:40:48.00,87.009,-65.042,454.352712
24 Sep 2001 19:41:47.80,153.406,-42.000,637.679962
26 Sep 2001 06:46:14.86,352.584,-42.000,637.679962
26 Sep 2001 06:47:14.00,296.979,-77.377,419.845395
26 Sep 2001 06:48:14.00,194.642,-46.096,585.708162
26 Sep 2001 06:48:23.53,192.924,-42.000,637.679960
26 Sep 2001 19:33:02.77,3.574,-42.000,637.679965
26 Sep 2001 19:34:02.00,48.886,-80.770,414.754519
26 Sep 2001 19:35:02.00,169.723,-46.662,579.480701
26 Sep 2001 19:35:12.59,170.939,-42.000,637.679962


"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 08:40:49.24,9.690,-42.000,641.377479
20 Sep 2001 08:41:49.00,59.142,-80.122,417.897800
20 Sep 2001 08:42:49.00,173.868,-46.632,583.123665
20 Sep 2001 08:42:59.62,175.252,-42.000,641.377482
20 Sep 2001 21:24:56.83,307.685,-42.000,641.377481
20 Sep 2001 21:25:56.00,249.280,-47.807,570.729660
20 Sep 2001 21:26:22.00,227.306,-42.000,641.377477
21 Sep 2001 22:07:44.85,63.160,-42.000,641.377478
21 Sep 2001 22:08:20.17,95.380,-44.225,611.328968
21 Sep 2001 22:08:39.11,111.986,-42.000,641.377477
22 Sep 2001 08:34:13.37,25.362,-42.000,641.377478
22 Sep 2001 08:35:13.00,90.533,-65.851,453.711186
22 Sep 2001 08:36:13.00,159.085,-42.500,634.246917
22 Sep 2001 08:36:14.35,159.553,-42.000,641.377478
23 Sep 2001 22:00:42.26,38.130,-42.000,641.377477
23 Sep 2001 22:01:42.00,100.586,-52.802,526.340781
23 Sep 2001 22:02:21.99,136.983,-42.000,641.377477
24 Sep 2001 08:27:43.83,43.071,-42.000,641.377478
24 Sep 2001 08:28:43.00,104.789,-52.843,526.020739
24 Sep 2001 08:29:23.47,141.815,-42.000,641.377477
25 Sep 2001 21:53:51.40,20.401,-42.000,641.377479
25 Sep 2001 21:54:51.00,85.488,-65.890,453.564617
25 Sep 2001 21:55:51.00,154.191,-42.528,633.858628
25 Sep 2001 21:55:52.43,154.684,-42.000,641.377480
26 Sep 2001 08:21:26.77,68.112,-42.000,641.377476
26 Sep 2001 08:22:02.03,100.268,-44.202,611.617447
26 Sep 2001 08:22:20.82,116.742,-42.000,641.377477

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 09:58:49.54,42.433,-42.000,624.269802
20 Sep 2001 09:59:49.00,107.184,-53.704,506.051820
20 Sep 2001 10:00:29.03,144.694,-42.000,624.269799
25 Sep 2001 22:09:02.59,35.089,-42.000,624.269804
25 Sep 2001 22:10:02.00,99.853,-53.851,505.000737
25 Sep 2001 22:10:42.39,137.784,-42.000,624.269800

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 17:55:01.94,32.520,-42.000,636.425136
20 Sep 2001 17:56:01.00,97.255,-60.327,474.880858
20 Sep 2001 17:56:55.06,153.108,-42.000,636.425135
21 Sep 2001 06:42:48.26,336.051,-42.000,636.425133
21 Sep 2001 06:43:48.00,269.970,-67.448,444.545770
21 Sep 2001 06:44:48.00,198.922,-42.773,625.609584
21 Sep 2001 06:44:50.04,198.259,-42.000,636.425133
22 Sep 2001 17:48:39.32,55.742,-42.000,636.425132
22 Sep 2001 17:49:39.00,114.282,-46.080,584.744142
22 Sep 2001 17:49:57.79,129.859,-42.000,636.425136
23 Sep 2001 06:36:19.18,315.301,-42.000,636.425132
23 Sep 2001 06:37:19.00,252.836,-51.988,528.756754
23 Sep 2001 06:37:56.57,218.992,-42.000,636.425135
25 Sep 2001 06:30:11.64,280.041,-42.000,636.425133
25 Sep 2001 06:30:30.49,263.345,-42.613,627.803994
25 Sep 2001 06:30:40.88,254.239,-42.000,636.425132
25 Sep 2001 18:24:33.42,306.553,-42.000,636.425131
25 Sep 2001 18:25:33.00,249.694,-44.641,601.519774
25 Sep 2001 18:25:46.01,239.162,-42.000,636.425133
26 Sep 2001 07:12:39.68,70.834,-42.000,636.425132
26 Sep 2001 07:13:03.47,92.184,-42.988,622.685409
26 Sep 2001 07:13:16.39,103.581,-42.000,636.425132

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
21 Sep 2001 05:31:22.09,10.689,-42.000,639.873058
21 Sep 2001 05:32:22.00,72.707,-74.642,426.615740
21 Sep 2001 05:33:22.00,162.339,-45.250,597.429123
21 Sep 2001 05:33:29.83,164.112,-42.000,639.873057
21 Sep 2001 18:16:21.58,12.913,-42.000,639.873058
21 Sep 2001 18:17:21.00,68.953,-77.259,421.434539
21 Sep 2001 18:18:21.00,170.512,-46.149,587.096226
21 Sep 2001 18:18:30.69,172.282,-42.000,639.873057
23 Sep 2001 05:24:39.51,354.646,-42.000,639.873058
23 Sep 2001 05:25:39.00,329.585,-83.173,413.500809
23 Sep 2001 05:26:39.00,180.763,-47.106,576.681250
23 Sep 2001 05:26:50.48,180.177,-42.000,639.873060
23 Sep 2001 18:09:46.47,29.868,-42.000,639.873059
23 Sep 2001 18:10:46.00,94.739,-62.242,467.963196
23 Sep 2001 18:11:43.27,155.347,-42.000,639.873059
25 Sep 2001 05:18:02.43,338.454,-42.000,639.873062
25 Sep 2001 05:19:02.00,273.815,-69.329,440.646693
25 Sep 2001 05:20:02.00,197.709,-43.694,616.677261
25 Sep 2001 05:20:06.34,196.394,-42.000,639.873061
25 Sep 2001 18:03:18.84,50.164,-42.000,639.873059
25 Sep 2001 18:04:18.00,109.511,-48.941,558.257907
25 Sep 2001 18:04:47.67,135.068,-42.000,639.873059

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 01:31:19.98,6.498,-42.000,622.942409
20 Sep 2001 01:32:19.00,68.268,-77.933,409.633370
20 Sep 2001 01:33:19.00,165.136,-44.722,587.917069
20 Sep 2001 01:33:25.34,166.245,-42.000,622.942409
22 Sep 2001 01:24:40.55,343.404,-42.000,622.942409
22 Sep 2001 01:25:40.00,276.698,-75.245,414.551781
22 Sep 2001 01:26:40.00,190.346,-43.943,597.348912
22 Sep 2001 01:26:44.65,189.337,-42.000,622.942410
23 Sep 2001 13:43:45.90,294.047,-42.000,622.942411
23 Sep 2001 13:44:14.67,267.400,-43.556,602.203647
23 Sep 2001 13:44:30.40,253.206,-42.000,622.942408
24 Sep 2001 01:18:12.77,317.732,-42.000,622.942410
24 Sep 2001 01:19:12.00,252.984,-53.863,503.873579
24 Sep 2001 01:19:52.30,215.011,-42.000,622.942412
25 Sep 2001 13:36:34.36,331.116,-42.000,622.942409
25 Sep 2001 13:37:34.00,263.809,-58.057,477.280327
25 Sep 2001 13:38:21.80,216.141,-42.000,622.942409

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 06:33:56.76,66.097,-42.000,657.755506
20 Sep 2001 06:34:32.92,97.887,-44.142,627.900873
20 Sep 2001 06:34:52.14,114.146,-42.000,657.755505
20 Sep 2001 08:06:04.10,53.099,-42.000,657.755506
20 Sep 2001 08:07:04.00,109.388,-46.398,600.439670
20 Sep 2001 08:07:25.76,126.974,-42.000,657.755501
20 Sep 2001 09:38:24.32,54.188,-42.000,657.755502
20 Sep 2001 09:39:24.00,109.864,-45.897,606.220854
20 Sep 2001 09:39:43.73,125.704,-42.000,657.755503
20 Sep 2001 11:11:03.51,71.316,-42.000,657.755506
20 Sep 2001 11:11:31.85,95.798,-43.257,639.742158
20 Sep 2001 11:11:46.79,108.412,-42.000,657.755503
21 Sep 2001 07:16:37.12,57.810,-42.000,657.755502
21 Sep 2001 07:17:37.00,112.404,-44.369,624.965383
21 Sep 2001 07:17:49.70,122.358,-42.000,657.755504
21 Sep 2001 08:48:51.08,52.077,-42.000,657.755504
21 Sep 2001 08:49:51.00,108.732,-46.849,595.377464
21 Sep 2001 08:50:14.58,127.913,-42.000,657.755503
21 Sep 2001 10:21:17.78,59.246,-42.000,657.755502
21 Sep 2001 10:22:17.00,112.692,-43.822,632.107480
21 Sep 2001 10:22:27.11,120.567,-42.000,657.755501
22 Sep 2001 06:27:15.34,67.992,-42.000,657.755503
22 Sep 2001 06:27:49.17,97.546,-43.791,632.525814
22 Sep 2001 06:28:06.59,112.262,-42.000,657.755505
22 Sep 2001 07:59:21.23,53.505,-42.000,657.755502
22 Sep 2001 08:00:21.00,109.532,-46.235,602.295402
22 Sep 2001 08:00:42.14,126.581,-42.000,657.755502
22 Sep 2001 09:31:40.57,53.684,-42.000,657.755502
22 Sep 2001 09:32:40.00,109.307,-46.164,603.109624
22 Sep 2001 09:33:00.96,126.221,-42.000,657.755507
22 Sep 2001 11:04:17.37,68.974,-42.000,657.755502
22 Sep 2001 11:04:49.35,96.797,-43.594,635.164364
22 Sep 2001 11:05:05.89,110.765,-42.000,657.755505
23 Sep 2001 07:09:54.76,58.800,-42.000,657.755505
23 Sep 2001 07:10:54.00,112.485,-44.072,628.813397
23 Sep 2001 07:11:05.37,121.380,-42.000,657.755505
23 Sep 2001 08:42:07.84,52.065,-42.000,657.755504
23 Sep 2001 08:43:07.00,107.995,-46.971,594.023961
23 Sep 2001 08:43:31.37,127.938,-42.000,657.755502
23 Sep 2001 10:14:33.37,58.210,-42.000,657.755501
23 Sep 2001 10:15:33.00,112.382,-44.175,627.473449
23 Sep 2001 10:15:44.81,121.615,-42.000,657.755503
24 Sep 2001 06:20:34.21,70.151,-42.000,657.755501
24 Sep 2001 06:21:04.99,96.855,-43.448,637.136637
24 Sep 2001 06:21:20.70,110.114,-42.000,657.755502
24 Sep 2001 07:52:38.42,53.981,-42.000,657.755502
24 Sep 2001 07:53:38.00,109.668,-46.052,604.405972
24 Sep 2001 07:53:58.43,126.118,-42.000,657.755506
24 Sep 2001 09:24:56.90,53.251,-42.000,657.755506
24 Sep 2001 09:25:56.00,108.715,-46.414,600.258064
24 Sep 2001 09:26:18.12,126.668,-42.000,657.755502
24 Sep 2001 10:57:31.63,66.944,-42.000,657.755501
24 Sep 2001 10:58:06.33,97.337,-43.941,630.536063
24 Sep 2001 10:58:24.63,112.806,-42.000,657.755502
25 Sep 2001 07:03:12.51,59.891,-42.000,657.755503
25 Sep 2001 07:04:12.00,113.392,-43.598,635.103971
25 Sep 2001 07:04:20.91,120.301,-42.000,657.755502
25 Sep 2001 08:35:24.65,52.117,-42.000,657.755502
25 Sep 2001 08:36:24.00,108.206,-46.923,594.555245
25 Sep 2001 08:36:48.10,127.899,-42.000,657.755504
25 Sep 2001 10:07:49.08,57.273,-42.000,657.755504
25 Sep 2001 10:08:49.00,112.032,-44.518,623.061875
25 Sep 2001 10:09:02.41,122.565,-42.000,657.755506
26 Sep 2001 06:13:53.50,72.667,-42.000,657.755505
26 Sep 2001 06:14:20.23,95.691,-43.114,641.725182
26 Sep 2001 06:14:34.35,107.609,-42.000,657.755501
26 Sep 2001 07:45:55.68,54.530,-42.000,657.755506
26 Sep 2001 07:46:55.00,109.796,-45.849,606.775701
26 Sep 2001 07:47:14.65,125.583,-42.000,657.755503
26 Sep 2001 09:18:13.30,52.887,-42.000,657.755503
26 Sep 2001 09:19:13.00,109.038,-46.493,599.358428
26 Sep 2001 09:19:35.23,127.044,-42.000,657.755501
26 Sep 2001 10:50:46.21,65.152,-42.000,657.755503
26 Sep 2001 10:51:23.93,98.420,-44.238,626.647206
26 Sep 2001 10:51:43.11,114.610,-42.000,657.755503

"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
20 Sep 2001 03:34:26.28,345.235,-42.000,650.072598
20 Sep 2001 03:35:26.00,284.294,-71.497,440.947115
20 Sep 2001 03:36:26.00,200.309,-45.277,606.521196
20 Sep 2001 03:36:34.16,198.069,-42.000,650.072598
20 Sep 2001 14:09:27.04,55.222,-42.000,650.072598
20 Sep 2001 14:10:27.00,110.874,-44.552,615.417836
20 Sep 2001 14:10:40.19,121.337,-42.000,650.072599
21 Sep 2001 13:19:45.22,330.692,-42.000,650.072600
21 Sep 2001 13:20:45.00,266.919,-61.914,476.711561
21 Sep 2001 13:21:43.22,206.036,-42.000,650.072599
22 Sep 2001 03:27:42.91,355.483,-42.000,650.072599
22 Sep 2001 03:28:42.00,316.846,-79.960,423.527249
22 Sep 2001 03:29:42.00,189.414,-47.979,576.564667
22 Sep 2001 03:29:55.53,187.849,-42.000,650.072602
22 Sep 2001 14:02:30.57,39.381,-42.000,650.072598
22 Sep 2001 14:03:30.00,99.810,-52.666,534.356078
22 Sep 2001 14:04:11.50,137.193,-42.000,650.072601
23 Sep 2001 13:13:12.42,318.894,-42.000,650.072601
23 Sep 2001 13:14:12.00,257.439,-53.594,527.209747
23 Sep 2001 13:14:55.21,217.868,-42.000,650.072602
24 Sep 2001 03:21:01.34,5.615,-42.000,650.072603
24 Sep 2001 03:22:01.00,35.115,-81.788,421.217654
24 Sep 2001 03:23:01.00,176.746,-47.997,576.386578
24 Sep 2001 03:23:14.51,177.743,-42.000,650.072600
24 Sep 2001 13:55:39.98,26.803,-42.000,650.072599
24 Sep 2001 13:56:39.00,88.742,-61.280,479.821353
24 Sep 2001 13:57:37.54,149.789,-42.000,650.072599
